movieId,title,genres,year,imdbId,tmdbId,count,avgRating,img,g_(no genres listed),g_Action,g_Adventure,g_Animation,g_Children,g_Comedy,g_Crime,g_Documentary,g_Drama,g_Fantasy,g_Film-Noir,g_Horror,g_IMAX,g_Musical,g_Mystery,g_Romance,g_Sci-Fi,g_Thriller,g_War,g_Western,time_adjusted_rating
194520,Profile,Thriller,2018.0,7826276,493675.0,1.0,4.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2987159221220885
194522,Introduzione all'oscuro,Documentary,2018.0,8846840,532308.0,1.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8658107141521834
194526,The Image You Missed,(no genres listed),2018.0,7712736,499446.0,3.0,2.83,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739988976685868
194528,Volcano,Crime|Drama,2018.0,7186036,464561.0,3.0,1.83,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7669657835737678
194530,Hell House LLC II: The Abaddon Hotel,Horror,2018.0,8707374,532973.0,8.0,2.69,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.645676357282452
194532,He's Out There,Horror|Thriller,2018.0,4052050,431185.0,15.0,2.57,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.4977441163525236
194534,Decoy,Crime|Drama|Romance,2010.0,3326026,71760.0,1.0,4.0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.849914525324905
194536,The New Life of Paul Sneijder,Drama,2016.0,4720654,395449.0,3.0,3.67,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5494253897457924
194538,Gyeongju,Comedy|Drama|Romance,2014.0,3675906,272687.0,2.0,3.25,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.1571903528975627
194540,K - Shop,Crime|Horror|Thriller,2016.0,3221544,403820.0,2.0,2.25,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.154414174450012
194542,Conrad & Michelle: If Words Could Kill,Drama,2018.0,8883492,546194.0,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
194544,Trouble,Thriller,2017.0,5689632,456648.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
194546,Sheikh Jackson,Drama,2017.0,6953076,470644.0,1.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9703690987527898
194548,Personal Problems,Drama,1980.0,285891,353933.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.398302487753622
194550,Doom Asylum,Horror,1987.0,92910,67729.0,3.0,3.17,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0622869939012873
194552,Harmony Lessons,Drama,2013.0,2385101,160156.0,3.0,3.17,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.097752206743728
194554,The Turning Point,(no genres listed),1945.0,37426,154620.0,1.0,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4753074452947184
194556,Terrified,Drama|Horror,2017.0,7549892,489430.0,24.0,3.25,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.17389959256106
194558,Lead Us Not Into Temptation,Drama,2011.0,2033328,320470.0,2.0,3.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.157248754094835
194560,Zohar,(no genres listed),1993.0,108660,117739.0,1.0,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388407305502698
194562,No Harm in Dreaming,(no genres listed),2005.0,415981,143022.0,1.0,4.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299139716311896
194564,Mega Time Squad,Comedy|Sci-Fi,2018.0,5758726,521936.0,8.0,3.19,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1110549665343656
194566,Prometeo deportado,Comedy|Drama,2009.0,1522250,265088.0,1.0,4.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8215106889751578
194568,"Traces, empreintes de femmes",Documentary,2003.0,818629,458224.0,1.0,4.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.821515307443689
194570,Haunted,Crime|Drama|Horror,2017.0,6322902,479490.0,2.0,2.0,,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.945514494297564
194574,The Worlds of Philip K. Dick,Documentary|Sci-Fi,2016.0,5572220,395269.0,1.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.866252951630231
194576,No Reason,Horror|Thriller,2010.0,1601215,56603.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9826974021193524
194578,Mirror of Holland,Documentary,1950.0,42990,193497.0,3.0,4.17,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.047733892425966
194580,Motta Shiva Ketta Shiva,Action|Comedy|Drama|Romance,2017.0,6495714,370800.0,1.0,2.5,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.38860938261712
194582,Bergman: A Year in a Life,Documentary,2018.0,6109168,522868.0,2.0,3.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3827876029507804
194584,FAR. The Story of a Journey around the World,Documentary,2017.0,6802522,453386.0,7.0,3.57,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.512596066671517
194586,IUVENTA,Documentary,2018.0,8830276,536458.0,1.0,4.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.847411106377407
194588,The Last Supper,Drama,1976.0,75363,47113.0,5.0,4.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.119652010146245
194590,Территория Джа,Comedy|Fantasy|Sci-Fi,,4418718,529271.0,1.0,0.5,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.489333320677574
194592,Seventeen Years,Drama,1999.0,213695,41455.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4658535364292806
194594,Solid Geometry,Drama|Mystery,2002.0,343014,120949.0,1.0,2.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.4785149742385166
194596,Being Bucky,Documentary,2009.0,1509737,482727.0,1.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8665159023009066
194598,Man in the Well,Drama,2016.0,8842950,535221.0,3.0,2.67,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5868651017499213
194600,The Village,Animation,1993.0,108494,517064.0,3.0,3.5,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.415498418637139
194602,Dying to Survive,Comedy|Drama,2018.0,7362036,532753.0,3.0,3.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9071310603554052
194604,Fairytale,Documentary,2012.0,2355935,197307.0,3.0,1.67,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.597340116752319
194606,Forever Young,Drama|Romance|War,2018.0,2401825,289930.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.3442711531217633
194608,The Black Book,Drama|Romance,2018.0,7490368,506043.0,1.0,0.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4777939043693636
194610,Dead Pigs,Children|Comedy|Drama,2018.0,7476810,491305.0,2.0,2.25,,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2218209657581163
194612,Dreaming Murakami,Documentary,2018.0,7555726,500557.0,8.0,2.25,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.1903724247383147
194614,The Ten Steps,Horror|Thriller,2004.0,452873,228434.0,4.0,2.12,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.062254011751
194616,The Quest of Alain Ducasse,Documentary,2017.0,7317494,480245.0,4.0,2.25,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.170903366862795
194618,Gosnell: The Trial of America's Biggest Serial Killer,Drama,2018.0,3722234,537751.0,11.0,3.55,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.434276711114513
194620,X&Y,Drama,2018.0,8587142,489847.0,4.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4282557055985476
194622,Sunday in the Park with George,(no genres listed),1986.0,92028,155526.0,11.0,3.64,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5547704169801206
194624,Rush: Snakes & Arrows Live,(no genres listed),2008.0,1439478,18463.0,1.0,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8225163222654888
194626,Salt on Our Skin,Drama|Romance,1992.0,105306,117202.0,1.0,2.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.9112785899546416
194628,Der Junge muss an die frische Luft,Drama,2018.0,5581284,497106.0,4.0,4.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9515887266669942
194632,25 km/h,Comedy,2018.0,7225386,480736.0,3.0,3.83,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.752731653789869
194634,The Amityville Murders,Horror,2018.0,6984258,473902.0,5.0,2.4,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.3173392576118204
194636,I Still See You,Thriller,2018.0,2160105,448095.0,17.0,2.94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.850256371834373
194638,The Kindergarten Teacher,Drama,2018.0,6952960,489927.0,73.0,3.36,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.263083539745959
194640,Cry of the Werewolf,Horror,1944.0,36731,35914.0,6.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.898285648100288
194642,The Last Ones,Horror,2018.0,7234694,500348.0,3.0,2.17,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.088600885943418
194644,The Nanny,Fantasy|Horror|Sci-Fi|Thriller,2018.0,6159268,513857.0,3.0,2.0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.91669947193921
194646,Tyrel,Comedy|Drama,2018.0,6729000,454312.0,5.0,3.1,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.020414183365797
194648,Tilt,Drama|Horror|Thriller,2017.0,5435476,453203.0,3.0,3.17,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.0459243061928376
194652,Simple Things,Drama,2007.0,846069,270249.0,4.0,3.62,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.548375438624202
194654,Tale of the Navajos,(no genres listed),1949.0,41946,538955.0,1.0,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3892229736887964
194656,Night Comes On,Drama,2018.0,7184124,489998.0,5.0,3.2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1349541406847754
194658,Heroes,Comedy|Drama|Romance,1977.0,76138,83061.0,5.0,3.1,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.008163178940012
194660,Badou Boy,Comedy|Drama,1970.0,201445,204444.0,1.0,3.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.465853531968839
194662,Jailhouse Socrates,Documentary,2017.0,4772912,475194.0,2.0,2.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9195742438786436
194664,They Shall Not Grow Old,Documentary|War,2018.0,7905466,543580.0,247.0,3.8,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.737964090765918
194666,Roads in February,Drama,2018.0,7600418,542421.0,1.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.867394623287516
194668,Johnson County War,(no genres listed),2002.0,280264,90474.0,1.0,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.867423217266113
194670,The Unborn,Horror|Sci-Fi,1991.0,103157,87451.0,2.0,3.25,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.1073382301682457
194674,A Christmas Memory,Drama,1966.0,179551,62952.0,4.0,2.62,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.57685824501912
194678,Taste of Cement,(no genres listed),2017.0,7085762,449508.0,2.0,2.5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4152424756386046
194680,Twisted Pair,Action|Sci-Fi|Thriller,2018.0,8196068,495507.0,5.0,2.7,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.666429462641161
194682,Uma Vida Sublime,Thriller,2018.0,5993748,470180.0,2.0,2.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6288353172820464
194684,Checking Out,Comedy,1989.0,97052,54501.0,2.0,1.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468259158923304
194686,Black Tide,Thriller,2018.0,6009104,446170.0,8.0,3.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.980355532635499
194690,Desiring Julia,Drama|Romance,1986.0,89016,255382.0,1.0,1.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.4871089711617855
194692,Boar,Horror,2018.0,4158594,416724.0,8.0,2.19,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1268068126084967
194694,Blood Lust,Horror|Mystery,2016.0,3184720,398841.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.911764293797534
194696,Andhadhun,Mystery|Romance|Thriller,2018.0,8108198,534780.0,44.0,3.88,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3.790751356398758
194698,Guilty Conscience,Drama|Mystery|Thriller,1985.0,89239,65169.0,2.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3.44540394225592
194700,Dreamland,Drama,2013.0,2557916,224237.0,3.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9212205698829763
194704,Listen to Me,Drama|Romance,1989.0,97756,86408.0,2.0,2.75,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.664971820511112
194706,My Birthday Song,Thriller,2018.0,4335954,500055.0,1.0,2.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.389984664161141
194708,The Dark Power,Comedy|Fantasy|Horror,1985.0,228183,67691.0,2.0,2.25,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.1766807195763604
194710,Scream and Scream Again,Crime|Horror,1970.0,64949,42594.0,10.0,2.65,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5641239314340227
194712,Possessed,Horror|Mystery,2009.0,1535472,56781.0,4.0,4.12,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.060586351933058
194714,In the Intense Now,Documentary,2017.0,6532954,441498.0,3.0,4.17,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.1043600899405455
194716,Terror at Tenkiller,Horror,1986.0,92072,85148.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.912079876403053
194718,Space Babes from Outer Space,Comedy|Sci-Fi,2017.0,6644286,446680.0,1.0,1.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.958140639182332
194720,When the Clouds Roll By,Action|Comedy|Romance,1919.0,10879,72497.0,3.0,1.5,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4847678177646386
194722,Look Away,Horror|Thriller,2018.0,5834760,526051.0,24.0,2.9,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.8184619773684063
194724,Ray & Liz,Drama,2018.0,6601502,500438.0,3.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4455869303800983
194726,The Happiest Place on Earth,Drama|Mystery,2015.0,2975598,326243.0,2.0,4.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8845040642994606
194728,The Price of Everything,Documentary,2018.0,7475540,489987.0,7.0,3.21,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1211194629444674
194729,The Oath,Comedy,2018.0,7461200,520596.0,16.0,3.25,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1588348906232975
194732,Black Code,Documentary,2016.0,5937964,410206.0,3.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.944821289443432
194734,Camarón: The Film,Documentary,2018.0,8067306,527664.0,3.0,3.67,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.554120311942953
194736,Halley,Drama|Horror,2012.0,1890417,153853.0,2.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.9195954774916224
194738,Galveston,Drama|Thriller,2018.0,2315596,283601.0,28.0,2.79,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.694483103254957
194740,Heights,Comedy|Drama,2017.0,5310412,477866.0,1.0,3.0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.868511344509672
194744,Mind Killer,Horror|Sci-Fi,1987.0,158785,86683.0,1.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9123655103301824
194746,Rolling Kansas,Comedy,2003.0,304638,33639.0,2.0,2.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918959185958932
194748,The Hazing,Horror,2004.0,366555,27619.0,2.0,4.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.884605933135989
194750,Deathrow Gameshow,Comedy|Crime|Horror|Sci-Fi|Thriller,1987.0,92859,73146.0,1.0,2.0,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.9123669121832136
194752,Ready to Run,Children,2000.0,253550,77576.0,1.0,5.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801198748485766
194760,You Wish!,Children,2003.0,329783,111485.0,1.0,1.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9752995917317148
194762,The Clovehitch Killer,Horror|Thriller,2018.0,6269368,544431.0,52.0,3.32,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.2384559461806046
194764,Anna Karenina. Vronsky's Story,Drama|Romance,2017.0,6966538,451765.0,1.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.398302514516271
194766,Yes & Yes,Drama,2014.0,2664108,348133.0,3.0,2.83,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.750918113481585
194768,Step Across the Border,Documentary,1990.0,100692,112785.0,2.0,4.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.442443199342938
194770,Raging Sharks,Horror|Sci-Fi,2005.0,426556,27727.0,1.0,0.5,https://image.tmdb.org/t/p/w500/8RcJpjgIG8fU4EwmmLg9OKLfRmI.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.4781159973077998
194772,The Witch in the Window,Drama,2018.0,5936492,521934.0,7.0,3.07,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9740047611677025
194773,Negatives,(no genres listed),1968.0,63338,155455.0,1.0,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9743861111619956
194775,Paradox Alice,Sci-Fi,2012.0,1822394,222305.0,4.0,3.75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.64573629637622
194777,The House of Violent Desire,Horror|Mystery|Thriller,2017.0,6623390,496466.0,1.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.957310248990585
194779,An American in Texas,Drama,2017.0,1674768,485591.0,1.0,5.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.9006627316278255
194781,Bloodlines,Crime,2010.0,1703927,237435.0,2.0,3.5,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3790065682855213
194783,"Ron White: If You Quit Listening, I'll Shut Up",Comedy,2018.0,9060534,550302.0,15.0,3.63,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.491230622808952
194785,Living in the Future's Past,Documentary,2018.0,7683148,509866.0,2.0,3.75,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.727331587258264
194787,Undercover Grandpa,Children|Comedy,2017.0,3891538,464331.0,4.0,2.12,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.057348190270311
194789,The End of Meat,Documentary,2017.0,5859140,474062.0,1.0,5.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.900663502646993
194793,The Barbarian and the Geisha,Action|Adventure|Drama,1958.0,51398,65590.0,1.0,2.5,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.475609531878784
194795,Middle Class Abbayi,Action|Children|Comedy,2017.0,7516778,485869.0,2.0,2.5,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4245429723989895
194797,Godzilla: Eater of Stars,Animation,2018.0,8478602,536927.0,28.0,2.14,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.094166681253524
194799,Derren Brown: Sacrifice,Documentary,2018.0,9077188,554175.0,14.0,3.39,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2796880324475626
194801,My Dinner With Hervé,Drama,2018.0,1311076,463158.0,21.0,3.02,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9425436716061415
194811,A Man is Dead,Animation|Drama,2018.0,7945396,506212.0,1.0,3.0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9128307267282323
194813,Bloody Moon,Horror|Mystery|Thriller,1981.0,83156,39918.0,2.0,3.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.8996875669759183
194815,Nirvana Island: The Last 47 Days,Thriller,2016.0,5238370,438528.0,2.0,2.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.2026363664833997
194817,Kuro,Drama|Romance,2012.0,2428818,140321.0,1.0,3.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.9707318626336856
194819,The Super,Thriller,2017.0,5884784,463022.0,8.0,1.94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.880583142224869
194821,The Liberation of Skopje,Drama,2016.0,4168286,380139.0,2.0,3.75,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.618160985116483
194823,Genghis Khan,Action|Adventure|Fantasy,2018.0,7473390,528656.0,3.0,3.33,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.239177734319711
194825,The Supernaturals,Horror,1986.0,92030,48312.0,2.0,2.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9309958306163617
194827,Hotel Gagarin,Comedy,2018.0,7122194,523281.0,1.0,2.5,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3909089855152312
194829,The Unseen,Action|Drama|Horror|Sci-Fi,2016.0,4667084,399611.0,8.0,2.75,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.678178090093867
194831,Killer Kate!,Horror,2018.0,7319064,542781.0,6.0,2.33,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.2522872328195245
194833,Effedia - Sulla mia cattiva strada,Documentary,2008.0,1789752,493946.0,1.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.8691592949991387
194835,Without Me,Drama|Thriller,2018.0,7520532,516516.0,6.0,1.58,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.5500654295361247
194837,Batti Gul Meter Chalu,Comedy|Drama,2018.0,7720922,496334.0,2.0,3.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.426851900168581
194839,Caddie,Drama|Romance,1976.0,74263,147468.0,2.0,2.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.9675446261497176
194843,9 Satra,Animation|Fantasy,2018.0,7717440,497536.0,1.0,3.5,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3760009941126072
194845,Delirium,Horror|Thriller,2018.0,3131050,401732.0,3.0,3.33,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3.267957322506284
194847,The Haunted Hotel,Horror,1907.0,553,139246.0,2.0,3.25,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1301620029535413
194849,La Course aux potirons,(no genres listed),1907.0,160150,196532.0,2.0,3.25,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.129497697618247
194851,The Ouija Board,Animation|Comedy|Horror,1920.0,11548,175297.0,2.0,3.0,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.8972112076151553
194853,L7: Pretend We're Dead,Documentary,2017.0,6288290,473707.0,2.0,3.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.898576881368266
194855,First-Year Student,Adventure|Children|Comedy,1948.0,40689,63583.0,1.0,3.5,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3475474410451156
194857,Stagecoach,Action|Western,1986.0,92003,33410.0,2.0,3.25,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1087870475060235
